Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2016-10-23,2016,Norwalk,,167500.0,?,Detached House,3,3,1043.0,1.348259,West
2016-10-23,2016,Waterbury,38560.0,18000.0,Single Family,Detached House,3,3,1002.0,1.348259,West
2016-10-23,2016,Bridgeport,226930.0,231000.0,Two Family,Duplex,4,4,1209.0,1.348259,South
2016-10-24,2016,West Hartford,116480.0,164900.0,Single Family,Detached House,3,1,968.0,1.348259,North
2016-10-24,2016,Stamford,181740.0,365000.0,?,Duplex,4,4,1274.0,1.348259,North
2016-10-24,2016,,297500.0,335000.0,Single Family,Detached House,3,2,1095.0,1.348259,East
2016-10-24,2016,Fairfield,401450.0,772000.0,?,Detached House,3,2,970.0,1.348259,North
2016-10-24,2016,Waterbury,95450.0,56000.0,?,Detached House,3,3,975.0,1.348259,East
2016-10-24,2016,Fairfield,661010.0,1225000.0,Single Family,Detached House,3,2,1059.0,1.348259,North
2016-10-24,2016,Bridgeport,131910.0,169000.0,Single Family,Detached House,3,1,979.0,1.348259,East
2016-10-27,2016,Norwalk,266160.0,229000.0,Single Family,Detached House,3,2,991.0,1.348259,East
2016-10-27,2016,Bridgeport,62650.0,99700.0,Single Family,Detached House,3,1,1084.0,1.348259,West
2016-10-27,2016,Bridgeport,137070.0,60000.0,Single Family,Detached House,3,3,1080.0,1.348259,South
2016-10-27,2016,Waterbury,74000.0,20000.0,?,Detached House,3,3,979.0,1.348259,North
2016-10-27,2016,,118300.0,162702.0,Single Family,Detached House,3,3,999.0,1.348259,South
2016-10-27,2016,Stamford,,545000.0,Single Family,Detached House,3,2,918.0,1.348259,East
2016-10-27,2016,Fairfield,310940.0,520000.0,Single Family,Detached House,3,3,,1.348259,East
2016-10-27,2016,West Hartford,92680.0,135187.0,Single Family,Detached House,3,3,922.0,1.348259,North
2016-10-27,2016,Waterbury,69020.0,27000.0,Two Family,Duplex,4,4,,1.348259,East
2016-10-28,2016,Stamford,249920.0,398000.0,Single Family,Detached House,3,1,1014.0,1.348259,South
2016-10-28,2016,,286720.0,370000.0,Single Family,Detached House,3,2,,1.348259,South
2016-10-28,2016,,327840.0,375000.0,Single Family,Detached House,3,1,940.0,1.348259,West
2016-10-28,2016,Waterbury,60150.0,40000.0,Single Family,Detached House,3,1,947.0,1.348259,North
2016-10-29,2016,Greenwich,11383050.0,13150000.0,Single Family,Detached House,3,2,,1.348259,East
2016-10-29,2016,Waterbury,84210.0,64000.0,Single Family,Detached House,3,1,923.0,1.348259,East
2016-10-29,2016,Fairfield,,774500.0,Single Family,Detached House,3,3,1080.0,1.348259,East
2016-10-29,2016,Greenwich,2060520.0,2787500.0,Single Family,Detached House,3,1,,1.348259,West
2016-10-29,2016,Greenwich,,387875.0,Single Family,Detached House,3,2,930.0,1.348259,North
2016-10-30,2016,Fairfield,434210.0,645000.0,Single Family,Detached House,3,3,1006.0,1.348259,East
2016-10-30,2016,Stamford,374040.0,737000.0,Single Family,Detached House,3,2,1028.0,1.348259,East
2016-10-30,2016,Waterbury,77480.0,65000.0,Single Family,Detached House,3,3,904.0,1.348259,West
2016-10-30,2016,Bridgeport,120540.0,105000.0,Single Family,Detached House,3,3,,1.348259,West
2016-10-30,2016,,547250.0,950000.0,?,Triplex,6,6,2090.0,1.348259,East
2016-10-31,2016,Fairfield,356020.0,300000.0,?,Duplex,4,2,1245.0,1.348259,West
2016-10-31,2016,Waterbury,92240.0,80000.0,Two Family,Duplex,4,2,,1.348259,West
2016-10-31,2016,,,150000.0,Single Family,Detached House,3,3,1033.0,1.348259,South
2016-10-31,2016,Greenwich,5354370.0,8175000.0,Single Family,Detached House,3,1,939.0,1.348259,South
2016-10-31,2016,Norwalk,,380000.0,Single Family,Detached House,3,2,,1.348259,West
2016-10-31,2016,Waterbury,71490.0,115600.0,Single Family,Detached House,3,3,927.0,1.348259,North
2016-11-03,2016,West Hartford,118160.0,195000.0,Single Family,Detached House,3,3,1039.0,1.348259,West
2016-11-03,2016,Greenwich,670390.0,1005000.0,Two Family,Duplex,4,3,1451.0,1.348259,West
2016-11-03,2016,Bridgeport,142910.0,90000.0,Single Family,Detached House,3,3,,1.348259,West
2016-11-03,2016,Greenwich,3166590.0,7550000.0,Single Family,Detached House,3,2,964.0,1.348259,North
2016-11-03,2016,Norwalk,265780.0,485000.0,?,Detached House,3,3,941.0,1.348259,South
2016-11-03,2016,Stamford,2058570.0,4200000.0,Single Family,Detached House,3,2,,1.348259,South
2016-11-03,2016,Greenwich,918260.0,1675000.0,Single Family,Detached House,3,2,1039.0,1.348259,South
2016-11-04,2016,Bridgeport,179010.0,230000.0,?,Detached House,3,1,1097.0,1.348259,North
2016-11-04,2016,,142910.0,75000.0,Two Family,Duplex,4,3,1437.0,1.348259,South
2016-11-05,2016,Bridgeport,181320.0,90000.0,Two Family,Duplex,4,3,1280.0,1.348259,West
2016-11-05,2016,Waterbury,21280.0,8000.0,Three Family,Triplex,6,6,2076.0,1.348259,East
2016-11-05,2016,Greenwich,337680.0,360000.0,Single Family,Detached House,3,2,1038.0,1.348259,South
2016-11-05,2016,Norwalk,376810.0,792000.0,Single Family,Detached House,3,3,985.0,1.348259,South
2016-11-06,2016,Bridgeport,254090.0,275000.0,?,Detached House,3,2,917.0,1.348259,North
2016-11-06,2016,Waterbury,79430.0,133000.0,Single Family,Detached House,3,2,947.0,1.348259,East
2016-11-06,2016,Fairfield,,1700000.0,Single Family,Detached House,3,3,996.0,1.348259,North
2016-11-06,2016,West Hartford,236460.0,381500.0,Single Family,Detached House,3,3,941.0,1.348259,West
2016-11-07,2016,,697890.0,960000.0,Single Family,Detached House,3,1,,1.348259,North
2016-11-10,2016,West Hartford,132020.0,190000.0,Single Family,Detached House,3,2,1017.0,1.348259,East
2016-11-10,2016,West Hartford,214060.0,323500.0,Single Family,Detached House,3,1,1031.0,1.348259,East
2016-11-10,2016,Bridgeport,235720.0,165000.0,?,Duplex,4,4,1493.0,1.348259,North
2016-11-10,2016,Bridgeport,173150.0,150100.0,Single Family,Detached House,3,1,984.0,1.348259,East
2016-11-12,2016,Norwalk,,470000.0,Single Family,Detached House,3,3,903.0,1.348259,East
2016-11-12,2016,Greenwich,1210930.0,2000000.0,Single Family,Detached House,3,3,984.0,1.348259,North
2016-11-12,2016,,,505000.0,?,Detached House,3,1,1066.0,1.348259,North
2016-11-12,2016,Fairfield,698950.0,942000.0,Single Family,Detached House,3,2,,1.348259,West
2016-11-12,2016,Bridgeport,112350.0,75000.0,Single Family,Detached House,3,3,,1.348259,East
2016-11-13,2016,Waterbury,99650.0,170000.0,Single Family,Detached House,3,1,1028.0,1.348259,West
2016-11-14,2016,Waterbury,57630.0,32000.0,Single Family,Detached House,3,3,972.0,1.348259,East
2016-11-17,2016,Greenwich,599620.0,987500.0,Single Family,Detached House,3,1,968.0,1.348259,East
2016-11-17,2016,,104390.0,63000.0,?,Duplex,4,3,,1.348259,North
2016-11-17,2016,Bridgeport,139400.0,165000.0,Single Family,Detached House,3,1,1065.0,1.348259,North
2016-11-17,2016,Greenwich,1246770.0,2050000.0,Single Family,Detached House,3,1,912.0,1.348259,West
2016-11-17,2016,Waterbury,171220.0,16500.0,Single Family,Detached House,3,3,932.0,1.348259,North
2016-11-17,2016,Waterbury,69410.0,46750.0,Single Family,Detached House,3,3,1076.0,1.348259,South
2016-11-17,2016,Stamford,,447000.0,?,Detached House,3,2,1060.0,1.348259,East
2016-11-18,2016,Greenwich,2857190.0,5495000.0,Single Family,Detached House,3,2,972.0,1.348259,South
2016-11-18,2016,West Hartford,291060.0,550000.0,Single Family,Detached House,3,2,971.0,1.348259,North
2016-11-18,2016,Stamford,,210000.0,?,Duplex,4,4,1314.0,1.348259,North
2016-11-18,2016,,257040.0,290000.0,Single Family,Detached House,3,2,903.0,1.348259,South
2016-11-18,2016,,,48000.0,Single Family,Detached House,3,1,1099.0,1.348259,East
2016-11-19,2016,Stamford,,1330000.0,Single Family,Detached House,3,2,1003.0,1.348259,East
2016-11-19,2016,Stamford,194040.0,225000.0,Two Family,Duplex,4,2,1215.0,1.348259,South
2016-11-19,2016,,,85000.0,?,Detached House,3,2,911.0,1.348259,South
2016-11-20,2016,Stamford,421420.0,710000.0,?,Detached House,3,2,,1.348259,South
2016-11-20,2016,Fairfield,,2289000.0,Single Family,Detached House,3,3,,1.348259,South
2016-11-20,2016,West Hartford,136360.0,184000.0,Single Family,Detached House,3,2,,1.348259,North
2016-11-21,2016,Norwalk,616360.0,765000.0,?,Detached House,3,1,1071.0,1.348259,East
2016-11-21,2016,Waterbury,,27500.0,?,Detached House,3,2,941.0,1.348259,North
2016-11-21,2016,Stamford,245770.0,470000.0,Single Family,Detached House,3,3,1037.0,1.348259,East
2016-11-24,2016,Fairfield,377020.0,360000.0,Single Family,Detached House,3,3,931.0,1.348259,North
2016-11-24,2016,Norwalk,296460.0,440000.0,Single Family,Detached House,3,2,,1.348259,East
2016-11-24,2016,Waterbury,87330.0,75000.0,Single Family,Detached House,3,1,975.0,1.348259,North
2016-11-24,2016,,310340.0,489000.0,Single Family,Detached House,3,2,966.0,1.348259,North
2016-11-25,2016,,193870.0,295000.0,Single Family,Detached House,3,3,1072.0,1.348259,North
2016-11-25,2016,Norwalk,293400.0,447000.0,Single Family,Detached House,3,2,,1.348259,West
2016-11-25,2016,Norwalk,,415000.0,Single Family,Detached House,3,3,944.0,1.348259,North
2016-11-25,2016,Waterbury,42950.0,65000.0,Three Family,Triplex,6,5,1983.0,1.348259,East
2016-11-26,2016,Norwalk,171510.0,199000.0,Two Family,Duplex,4,3,,1.348259,South
2016-11-26,2016,,183330.0,379900.0,Single Family,Detached House,3,3,961.0,1.348259,West
2016-11-26,2016,West Hartford,185150.0,295000.0,?,Duplex,4,3,1267.0,1.348259,East
2016-12-01,2016,Greenwich,632800.0,907000.0,Single Family,Detached House,3,2,1100.0,1.348259,South
2016-12-01,2016,Bridgeport,136350.0,105019.0,?,Detached House,3,3,,1.348259,North
2016-12-01,2016,Stamford,909430.0,625000.0,Single Family,Detached House,3,2,1058.0,1.348259,South
2016-12-01,2016,West Hartford,250530.0,150000.0,Two Family,Duplex,4,4,1346.0,1.348259,West
2016-12-01,2016,Waterbury,,115000.0,?,Detached House,3,1,,1.348259,East
2016-12-02,2016,Bridgeport,144150.0,209000.0,Single Family,Detached House,3,2,1015.0,1.348259,West
2016-12-02,2016,Waterbury,76990.0,79500.0,?,Detached House,3,3,968.0,1.348259,South
2016-12-02,2016,Stamford,317150.0,555000.0,?,Detached House,3,3,938.0,1.348259,West
2016-12-02,2016,,75840.0,91000.0,Single Family,Detached House,3,3,979.0,1.348259,East
2016-12-02,2016,Waterbury,99840.0,90000.0,Single Family,Detached House,3,1,1025.0,1.348259,South
2016-12-03,2016,Greenwich,664090.0,1195000.0,Single Family,Detached House,3,2,1039.0,1.348259,West
2016-12-03,2016,Norwalk,184540.0,205000.0,Single Family,Detached House,3,3,928.0,1.348259,North
2016-12-04,2016,Bridgeport,132370.0,67500.0,Single Family,Detached House,3,1,1088.0,1.348259,West
2016-12-04,2016,,315070.0,555000.0,Single Family,Detached House,3,1,927.0,1.348259,East
2016-12-04,2016,,442640.0,485100.0,Single Family,Detached House,3,2,1048.0,1.348259,North
2016-12-08,2016,Norwalk,482460.0,755000.0,Single Family,Detached House,3,2,1028.0,1.348259,East
2016-12-08,2016,,468650.0,750000.0,Single Family,Detached House,3,1,995.0,1.348259,South
2016-12-08,2016,West Hartford,226100.0,898422.0,Single Family,Detached House,3,1,918.0,1.348259,South
2016-12-09,2016,Stamford,534230.0,835000.0,Single Family,Detached House,3,3,1062.0,1.348259,North
2016-12-10,2016,Bridgeport,103150.0,8500.0,Single Family,Detached House,3,2,1051.0,1.348259,West
2016-12-11,2016,Bridgeport,130090.0,125000.0,?,Detached House,3,3,1059.0,1.348259,North
2016-12-11,2016,Greenwich,816830.0,18714.0,?,Detached House,3,2,923.0,1.348259,West
2016-12-12,2016,Norwalk,,323500.0,Two Family,Duplex,4,3,1367.0,1.348259,West
2016-12-15,2016,Greenwich,797300.0,1100000.0,Single Family,Detached House,3,3,1063.0,1.348259,West
2016-12-15,2016,,182330.0,189100.0,Two Family,Duplex,4,2,1359.0,1.348259,West
2016-12-15,2016,West Hartford,205730.0,356000.0,Single Family,Detached House,3,3,1098.0,1.348259,West
2016-12-15,2016,Stamford,128120.0,230485.0,Single Family,Detached House,3,1,,1.348259,North
2016-12-15,2016,West Hartford,278180.0,636000.0,Single Family,Detached House,3,3,977.0,1.348259,South
2016-12-16,2016,Bridgeport,141930.0,130000.0,Two Family,Duplex,4,3,1261.0,1.348259,East
2016-12-16,2016,Fairfield,220010.0,285000.0,Single Family,Detached House,3,3,1038.0,1.348259,South
2016-12-17,2016,Greenwich,521850.0,875000.0,Single Family,Detached House,3,3,989.0,1.348259,North
2016-12-17,2016,Norwalk,280260.0,226500.0,?,Detached House,3,1,,1.348259,South
2016-12-17,2016,Waterbury,66640.0,40000.0,Two Family,Duplex,4,3,,1.348259,West
2016-12-18,2016,Fairfield,455210.0,725000.0,Single Family,Detached House,3,3,1095.0,1.348259,South
2016-12-18,2016,Waterbury,82500.0,27000.0,Three Family,Triplex,6,5,2112.0,1.348259,South
2016-12-18,2016,Waterbury,62560.0,35000.0,Two Family,Duplex,4,4,1311.0,1.348259,East
2016-12-18,2016,,313110.0,320000.0,Single Family,Detached House,3,3,909.0,1.348259,East
2016-12-18,2016,Waterbury,117580.0,76500.0,Two Family,Duplex,4,2,1214.0,1.348259,North
2016-12-18,2016,,384580.0,640000.0,?,Detached House,3,3,1028.0,1.348259,South
2016-12-19,2016,Greenwich,953610.0,2000000.0,Single Family,Detached House,3,3,1096.0,1.348259,East
2016-12-19,2016,Norwalk,,285000.0,Single Family,Detached House,3,3,1034.0,1.348259,North
2016-12-19,2016,Fairfield,346010.0,565000.0,Single Family,Detached House,3,1,1092.0,1.348259,North
2016-12-22,2016,Waterbury,81600.0,53000.0,Single Family,Detached House,3,3,1078.0,1.348259,South
2016-12-22,2016,Bridgeport,179310.0,260000.0,?,Detached House,3,3,1033.0,1.348259,South
2016-12-22,2016,Bridgeport,219270.0,104000.0,Two Family,Duplex,4,4,1447.0,1.348259,South
2016-12-23,2016,Norwalk,230970.0,353000.0,Two Family,Duplex,4,4,1495.0,1.348259,East
2016-12-23,2016,West Hartford,179760.0,274900.0,Single Family,Detached House,3,3,1059.0,1.348259,West
2016-12-23,2016,Bridgeport,,195000.0,Single Family,Detached House,3,3,1076.0,1.348259,South
2016-12-24,2016,Bridgeport,164420.0,78900.0,Three Family,Triplex,6,4,1966.0,1.348259,South
2016-12-24,2016,Waterbury,79340.0,88000.0,Single Family,Detached House,3,2,940.0,1.348259,South
2016-12-24,2016,Norwalk,592240.0,950000.0,Single Family,Detached House,3,2,1049.0,1.348259,West
2016-12-29,2016,,253860.0,300000.0,Single Family,Detached House,3,1,966.0,1.348259,North
2016-12-29,2016,Waterbury,33630.0,10000.0,Three Family,Triplex,6,5,2053.0,1.348259,West
2016-12-30,2016,Greenwich,325920.0,625000.0,Single Family,Detached House,3,3,944.0,1.348259,East
2016-12-30,2016,Greenwich,709870.0,1030000.0,Single Family,Detached House,3,2,950.0,1.348259,South
2016-12-30,2016,Fairfield,,549900.0,Two Family,Duplex,4,2,1304.0,1.348259,West
2016-12-30,2016,Bridgeport,165230.0,64000.0,Three Family,Triplex,6,4,2177.0,1.348259,East
2016-12-30,2016,,160510.0,250000.0,Single Family,Detached House,3,3,966.0,1.348259,North
2016-12-30,2016,Stamford,496170.0,945000.0,Single Family,Detached House,3,3,1052.0,1.348259,South
2016-12-30,2016,Bridgeport,120540.0,236800.0,Single Family,Detached House,3,2,987.0,1.348259,South
2016-12-31,2016,Waterbury,59890.0,57000.0,Single Family,Detached House,3,3,1039.0,1.348259,North
2016-12-31,2016,Waterbury,59150.0,12600.0,Single Family,Detached House,3,1,1053.0,1.348259,South
2016-12-31,2016,Fairfield,372680.0,450000.0,Single Family,Detached House,3,3,1006.0,1.348259,East
2016-12-31,2016,Stamford,,395000.0,?,Detached House,3,3,918.0,1.348259,West
2017-01-02,2017,Waterbury,40350.0,42000.0,Three Family,Triplex,6,6,2076.0,1.388283,West
2017-01-02,2017,Waterbury,,35100.0,Three Family,Triplex,6,6,,1.388283,South
2017-01-05,2017,,164710.0,179900.0,Single Family,Detached House,3,1,,1.388283,South
2017-01-05,2017,Waterbury,145390.0,196000.0,Single Family,Detached House,3,1,912.0,1.388283,West
2017-01-05,2017,Bridgeport,137610.0,118000.0,?,Detached House,3,1,992.0,1.388283,West
2017-01-05,2017,Norwalk,312220.0,545000.0,Single Family,Detached House,3,3,938.0,1.388283,West
2017-01-05,2017,,388450.0,560000.0,Single Family,Detached House,3,3,1033.0,1.388283,North
2017-01-05,2017,Bridgeport,,54000.0,?,Detached House,3,3,,1.388283,South
2017-01-06,2017,Greenwich,,1450000.0,Single Family,Detached House,3,1,955.0,1.388283,West
2017-01-07,2017,West Hartford,,111000.0,Single Family,Detached House,3,3,945.0,1.388283,North
2017-01-07,2017,,,296000.0,Single Family,Detached House,3,2,923.0,1.388283,West
2017-01-07,2017,Waterbury,89200.0,155000.0,Single Family,Detached House,3,2,1045.0,1.388283,East
2017-01-08,2017,Stamford,260250.0,535000.0,Two Family,Duplex,4,3,,1.388283,South
2017-01-08,2017,Fairfield,243810.0,335000.0,?,Detached House,3,3,922.0,1.388283,North
2017-01-09,2017,Stamford,475460.0,555000.0,Single Family,Detached House,3,2,970.0,1.388283,North
2017-01-12,2017,Waterbury,73080.0,40700.0,?,Detached House,3,2,954.0,1.388283,North
2017-01-12,2017,Norwalk,,325000.0,Three Family,Triplex,6,4,2119.0,1.388283,South
2017-01-12,2017,Fairfield,371070.0,627500.0,Single Family,Detached House,3,2,1069.0,1.388283,North
2017-01-12,2017,Norwalk,255270.0,360000.0,Single Family,Detached House,3,2,1040.0,1.388283,East
2017-01-12,2017,Stamford,445150.0,675000.0,Single Family,Detached House,3,2,992.0,1.388283,East
2017-01-12,2017,West Hartford,370370.0,910000.0,Single Family,Detached House,3,1,1080.0,1.388283,South
2017-01-12,2017,West Hartford,155750.0,180000.0,Single Family,Detached House,3,2,993.0,1.388283,North
2017-01-12,2017,Waterbury,68450.0,76500.0,Single Family,Detached House,3,1,934.0,1.388283,West
2017-01-12,2017,Bridgeport,128770.0,100000.0,?,Detached House,3,3,1087.0,1.388283,North
2017-01-13,2017,Norwalk,195490.0,375000.0,Three Family,Triplex,6,5,2025.0,1.388283,East
2017-01-14,2017,Stamford,551430.0,864900.0,Single Family,Detached House,3,2,982.0,1.388283,West
2017-01-14,2017,Waterbury,116710.0,73672.0,Single Family,Detached House,3,3,912.0,1.388283,West
2017-01-15,2017,Fairfield,188860.0,315000.0,?,Detached House,3,3,1043.0,1.388283,West
2017-01-15,2017,Stamford,242450.0,412000.0,Single Family,Detached House,3,3,,1.388283,East
2017-01-16,2017,Stamford,,900000.0,?,Detached House,3,2,913.0,1.388283,South
2017-01-16,2017,Greenwich,270900.0,400000.0,?,Triplex,6,4,2142.0,1.388283,North
2017-01-16,2017,Norwalk,623140.0,800000.0,Single Family,Detached House,3,3,1071.0,1.388283,East
2017-01-16,2017,Fairfield,303380.0,495000.0,Single Family,Detached House,3,2,939.0,1.388283,East
2017-01-20,2017,Waterbury,94740.0,78979.0,Single Family,Detached House,3,3,1030.0,1.388283,South
2017-01-20,2017,Stamford,430780.0,640000.0,Single Family,Detached House,3,2,1098.0,1.388283,North
2017-01-20,2017,Bridgeport,148280.0,82000.0,?,Detached House,3,2,919.0,1.388283,West
2017-01-21,2017,Greenwich,341950.0,575000.0,Single Family,Detached House,3,1,,1.388283,South
2017-01-21,2017,Stamford,268750.0,266595.0,?,Detached House,3,2,1098.0,1.388283,South
2017-01-21,2017,Bridgeport,,170000.0,Single Family,Detached House,3,3,1037.0,1.388283,East
2017-01-21,2017,Stamford,214980.0,310000.0,Single Family,Detached House,3,3,1014.0,1.388283,North
2017-01-21,2017,Bridgeport,182600.0,80019.0,Three Family,Triplex,6,4,1905.0,1.388283,South
2017-01-22,2017,Waterbury,132430.0,197000.0,Single Family,Detached House,3,1,1080.0,1.388283,West
2017-01-22,2017,,78740.0,99900.0,Single Family,Detached House,3,2,1066.0,1.388283,South
2017-01-22,2017,Waterbury,70020.0,35000.0,Single Family,Detached House,3,2,944.0,1.388283,East
2017-01-23,2017,Greenwich,817040.0,1150000.0,Single Family,Detached House,3,3,1100.0,1.388283,West
2017-01-26,2017,Greenwich,,5100000.0,Single Family,Detached House,3,2,1042.0,1.388283,North
2017-01-26,2017,West Hartford,225540.0,350000.0,Single Family,Detached House,3,1,1067.0,1.388283,South
2017-01-26,2017,Waterbury,96240.0,50000.0,Three Family,Triplex,6,5,1978.0,1.388283,East
